fips	name	population	vehicles
17193	White County, Illinois	13708	10721
17195	Whiteside County, Illinois	55192	43235
17197	Will County, Illinois	698450	500651
17199	Williamson County, Illinois	66902	53284
17201	Winnebago County, Illinois	283289	202219
17203	Woodford County, Illinois	38348	30992
18001	Adams County, Indiana	35995	23004
18003	Allen County, Indiana	388791	285641
18005	Bartholomew County, Indiana	82881	66561
18007	Benton County, Indiana	8708	7353
18009	Blackford County, Indiana	12007	9167
18011	Boone County, Indiana	72827	58404
18013	Brown County, Indiana	15543	15243
18015	Carroll County, Indiana	20443	17817
18017	Cass County, Indiana	37703	28314
18019	Clark County, Indiana	122800	93705
18021	Clay County, Indiana	26431	22242
18023	Clinton County, Indiana	32967	26552
18025	Crawford County, Indiana	10494	10029
18027	Daviess County, Indiana	33442	22673
18029	Dearborn County, Indiana	50828	45445
18031	Decatur County, Indiana	26411	22161
18033	DeKalb County, Indiana	43584	36169
18035	Delaware County, Indiana	112109	83170
18037	Dubois County, Indiana	43563	36481
18039	Elkhart County, Indiana	206868	132959
18041	Fayette County, Indiana	23390	18937
18043	Floyd County, Indiana	80512	61680
18045	Fountain County, Indiana	16546	14150
18047	Franklin County, Indiana	22929	21236
18049	Fulton County, Indiana	20411	16802
18051	Gibson County, Indiana	32986	28328
18053	Grant County, Indiana	66377	50509
18055	Greene County, Indiana	30954	26762
18057	Hamilton County, Indiana	357176	268906
18059	Hancock County, Indiana	82013	68513
18061	Harrison County, Indiana	39785	35042
18063	Hendricks County, Indiana	179379	139003
18065	Henry County, Indiana	48896	37283
18067	Howard County, Indiana	83610	65551
18069	Huntington County, Indiana	36757	30143
18071	Jackson County, Indiana	46319	37121
18073	Jasper County, Indiana	33198	27974
18075	Jay County, Indiana	20281	15358
18077	Jefferson County, Indiana	33074	25882
18079	Jennings County, Indiana	27584	24679
18081	Johnson County, Indiana	163983	127918
18083	Knox County, Indiana	36108	28461
18085	Kosciusko County, Indiana	80357	62909
18087	LaGrange County, Indiana	40596	20565
18089	Lake County, Indiana	498990	347133
18091	LaPorte County, Indiana	112141	86026
18093	Lawrence County, Indiana	45077	40228
18095	Madison County, Indiana	130949	98974
18097	Marion County, Indiana	971822	655247
18099	Marshall County, Indiana	46225	35469
18101	Martin County, Indiana	9854	8802
18103	Miami County, Indiana	35772	26573
18105	Monroe County, Indiana	139822	101107
18107	Montgomery County, Indiana	38155	31566
18109	Morgan County, Indiana	72202	60947
18111	Newton County, Indiana	13859	11602
18113	Noble County, Indiana	47417	35334
18115	Ohio County, Indiana	5993	5691
18117	Orange County, Indiana	19746	17344
18119	Owen County, Indiana	21434	18227
18121	Parke County, Indiana	16346	11558
18123	Perry County, Indiana	19218	16476
18125	Pike County, Indiana	12187	11787
18127	Porter County, Indiana	174150	133581
18129	Posey County, Indiana	25163	22458
18131	Pulaski County, Indiana	12441	10213
18133	Putnam County, Indiana	37091	29973
18135	Randolph County, Indiana	24425	20628
18137	Ripley County, Indiana	29039	26218
18139	Rush County, Indiana	16734	13896
18141	St. Joseph County, Indiana	272574	188003
18143	Scott County, Indiana	24468	19806
18145	Shelby County, Indiana	45104	37383
18147	Spencer County, Indiana	19871	18547
18149	Starke County, Indiana	23300	18543
18151	Steuben County, Indiana	34648	28050
18153	Sullivan County, Indiana	20766	16507
18155	Switzerland County, Indiana	9914	8423
18157	Tippecanoe County, Indiana	187399	129438
18159	Tipton County, Indiana	15329	13616
18161	Union County, Indiana	7028	6900
18163	Vanderburgh County, Indiana	179908	135112
18165	Vermillion County, Indiana	15452	13209
18167	Vigo County, Indiana	106201	74618
18169	Wabash County, Indiana	30901	25860
18171	Warren County, Indiana	8469	7747
18173	Warrick County, Indiana	64650	53562
18175	Washington County, Indiana	28167	24518
18177	Wayne County, Indiana	66377	49707
18179	Wells County, Indiana	28261	24262
18181	White County, Indiana	24709	20729
18183	Whitley County, Indiana	34388	29638
19001	Adair County, Iowa	7471	7696
19003	Adams County, Iowa	3641	3309
19005	Allamakee County, Iowa	14038	12852
19007	Appanoose County, Iowa	12242	9931
19009	Audubon County, Iowa	5622	4988
19011	Benton County, Iowa	25698	23743
19013	Black Hawk County, Iowa	130693	101471
19015	Boone County, Iowa	26669	24042
19017	Bremer County, Iowa	25118	20368
19019	Buchanan County, Iowa	20645	18417
19021	Buena Vista County, Iowa	20684	15804
19023	Butler County, Iowa	14301	13748
19025	Calhoun County, Iowa	9858	8202
19027	Carroll County, Iowa	20677	16647
19029	Cass County, Iowa	13115	11611
19031	Cedar County, Iowa	18427	16985
19033	Cerro Gordo County, Iowa	42785	36695
19035	Cherokee County, Iowa	11587	10605
19037	Chickasaw County, Iowa	11868	10896
19039	Clarke County, Iowa	9690	8040
19041	Clay County, Iowa	16446	13764
19043	Clayton County, Iowa	17069	14747
19045	Clinton County, Iowa	46383	37886
19047	Crawford County, Iowa	16289	13723
19049	Dallas County, Iowa	104136	81942
19051	Davis County, Iowa	9127	6445
19053	Decatur County, Iowa	7669	6325
19055	Delaware County, Iowa	17549	15948
19057	Des Moines County, Iowa	38597	32458
19059	Dickinson County, Iowa	17844	17742
19061	Dubuque County, Iowa	98948	77018
19063	Emmet County, Iowa	9316	7906
19065	Fayette County, Iowa	19393	16892
19067	Floyd County, Iowa	15502	13797
19069	Franklin County, Iowa	9977	8617
19071	Fremont County, Iowa	6570	6567
19073	Greene County, Iowa	8722	7958
19075	Grundy County, Iowa	12352	11002
19077	Guthrie County, Iowa	10646	11079
19079	Hamilton County, Iowa	14893	13420
19081	Hancock County, Iowa	10718	10150
19083	Hardin County, Iowa	16729	14196
19085	Harrison County, Iowa	14645	13696
19087	Henry County, Iowa	20228	15496
19089	Howard County, Iowa	9459	8194
19091	Humboldt County, Iowa	9573	8886
19093	Ida County, Iowa	6944	6539
19095	Iowa County, Iowa	16547	15069
19097	Jackson County, Iowa	19429	18692
19099	Jasper County, Iowa	37864	31560
19101	Jefferson County, Iowa	15676	12686
19103	Johnson County, Iowa	154881	109625
19105	Jones County, Iowa	20799	17675
19107	Keokuk County, Iowa	9964	8920
19109	Kossuth County, Iowa	14610	13609
19111	Lee County, Iowa	33175	29151
19113	Linn County, Iowa	229463	181291
19115	Louisa County, Iowa	10710	10015
19117	Lucas County, Iowa	8685	7940
19119	Lyon County, Iowa	12087	10132
19121	Madison County, Iowa	16760	15289
19123	Mahaska County, Iowa	22045	19003
19125	Marion County, Iowa	33551	29152
19127	Marshall County, Iowa	39971	32401
19129	Mills County, Iowa	14563	11987
19131	Mitchell County, Iowa	10548	10297
19133	Monona County, Iowa	8619	8449
19135	Monroe County, Iowa	7546	6777
19137	Montgomery County, Iowa	10254	9438
19139	Muscatine County, Iowa	42735	35273
19141	O'Brien County, Iowa	14103	12400
19143	Osceola County, Iowa	6114	5884
19145	Page County, Iowa	15168	12005
19147	Palo Alto County, Iowa	8902	7703
19149	Plymouth County, Iowa	25699	22641
19151	Pocahontas County, Iowa	7040	6992
19153	Polk County, Iowa	497441	375697
19155	Pottawattamie County, Iowa	93407	71744
19157	Poweshiek County, Iowa	18582	15181
19159	Ringgold County, Iowa	4664	4219
19161	Sac County, Iowa	9759	9306
19163	Scott County, Iowa	174302	133351
19165	Shelby County, Iowa	11757	10686
19167	Sioux County, Iowa	35984	28812
19169	Story County, Iowa	98592	73103
19171	Tama County, Iowa	16982	14681
19173	Taylor County, Iowa	5901	5550
19175	Union County, Iowa	12038	10156
19177	Van Buren County, Iowa	7236	6587
19179	Wapello County, Iowa	35265	28019
19181	Warren County, Iowa	53484	44534
19183	Washington County, Iowa	22539	18776
19185	Wayne County, Iowa	6518	5470
19187	Webster County, Iowa	36848	30707
19189	Winnebago County, Iowa	10648	8872
19191	Winneshiek County, Iowa	19972	17664
19193	Woodbury County, Iowa	105760	79378
19195	Worth County, Iowa	7380	7539
19197	Wright County, Iowa	12817	10959
20001	Allen County, Kansas	12491	10392
20003	Anderson County, Kansas	7819	7306
20005	Atchison County, Kansas	16211	12093
20007	Barber County, Kansas	4153	3758
20009	Barton County, Kansas	25275	19335
20011	Bourbon County, Kansas	14384	12296
20013	Brown County, Kansas	9415	7623
20015	Butler County, Kansas	67916	56424
20017	Chase County, Kansas	2579	2868
20019	Chautauqua County, Kansas	3370	2877
20021	Cherokee County, Kansas	19236	16202
20023	Cheyenne County, Kansas	2628	2764
20025	Clark County, Kansas	1987	1862
20027	Clay County, Kansas	8071	7709
20029	Cloud County, Kansas	8973	7744
20031	Coffey County, Kansas	8304	8201
20033	Comanche County, Kansas	1685	1707
20035	Cowley County, Kansas	34487	27001
20037	Crawford County, Kansas	38963	30243
20039	Decatur County, Kansas	2746	3336
20041	Dickinson County, Kansas	18423	17911
20043	Doniphan County, Kansas	7492	6083
20045	Douglas County, Kansas	119547	91442
20047	Edwards County, Kansas	2817	2512
20049	Elk County, Kansas	2464	2307
20051	Ellis County, Kansas	28870	25522
20053	Ellsworth County, Kansas	6366	5207
20055	Finney County, Kansas	38001	27120
20057	Ford County, Kansas	34133	24657
20059	Franklin County, Kansas	25994	23576
20061	Geary County, Kansas	35895	25510
20063	Gove County, Kansas	2796	2652
20065	Graham County, Kansas	2406	2748
20067	Grant County, Kansas	7284	4877
20069	Gray County, Kansas	5696	4946
20071	Greeley County, Kansas	1296	1166
20073	Greenwood County, Kansas	5956	6083
20075	Hamilton County, Kansas	2485	1982
20077	Harper County, Kansas	5446	4599
20079	Harvey County, Kansas	33823	28435
20081	Haskell County, Kansas	3695	2911
20083	Hodgeman County, Kansas	1676	1675
20085	Jackson County, Kansas	13277	12092
20087	Jefferson County, Kansas	18391	17506
20089	Jewell County, Kansas	2909	3016
20091	Johnson County, Kansas	614764	477756
20093	Kearny County, Kansas	3910	3442
20095	Kingman County, Kansas	7284	7339
20097	Kiowa County, Kansas	2422	2273
20099	Labette County, Kansas	19949	16559
20101	Lane County, Kansas	1497	1671
20103	Leavenworth County, Kansas	82493	63940
20105	Lincoln County, Kansas	2924	3092
20107	Linn County, Kansas	9723	10271
20109	Logan County, Kansas	2720	2708
20111	Lyon County, Kansas	32145	25951
20113	McPherson County, Kansas	30130	26215
20115	Marion County, Kansas	11795	10667
20117	Marshall County, Kansas	10001	9834
20119	Meade County, Kansas	3949	3346
20121	Miami County, Kansas	34625	31406
20123	Mitchell County, Kansas	5767	5538
20125	Montgomery County, Kansas	31143	24392
20127	Morris County, Kansas	5388	5571
20129	Morton County, Kansas	2647	2151
20131	Nemaha County, Kansas	10213	9362
20133	Neosho County, Kansas	15715	12881
20135	Ness County, Kansas	2659	3012
20137	Norton County, Kansas	5392	4172
20139	Osage County, Kansas	15780	14801
20141	Osborne County, Kansas	3473	3505
20143	Ottawa County, Kansas	5782	5525
20145	Pawnee County, Kansas	6220	4930
20147	Phillips County, Kansas	4874	4625
20149	Pottawatomie County, Kansas	25808	20557
20151	Pratt County, Kansas	9120	6798
20153	Rawlins County, Kansas	2533	2525
20155	Reno County, Kansas	61693	51376
20157	Republic County, Kansas	4662	4027
20159	Rice County, Kansas	9389	7709
20161	Riley County, Kansas	71710	50139
20163	Rooks County, Kansas	4869	4959
20165	Rush County, Kansas	2957	3059
20167	Russell County, Kansas	6717	6103
20169	Saline County, Kansas	53801	42261
20171	Scott County, Kansas	5071	4549
20173	Sedgwick County, Kansas	524810	392700
20175	Seward County, Kansas	21640	13469
20177	Shawnee County, Kansas	178315	135958
20179	Sheridan County, Kansas	2442	2491
20181	Sherman County, Kansas	5919	5380
20183	Smith County, Kansas	3579	3676
20185	Stafford County, Kansas	4004	3685
20187	Stanton County, Kansas	2018	1616
20189	Stevens County, Kansas	5212	4204
20191	Sumner County, Kansas	22386	20127
20193	Thomas County, Kansas	7913	6790
20195	Trego County, Kansas	2778	3231
20197	Wabaunsee County, Kansas	6961	6265
20199	Wallace County, Kansas	1459	1654
20201	Washington County, Kansas	5519	5009
20203	Wichita County, Kansas	2115	2305
20205	Wilson County, Kansas	8559	7664
20207	Woodson County, Kansas	3118	2697
20209	Wyandotte County, Kansas	167277	115163
21001	Adair County, Kentucky	19016	14630
21003	Allen County, Kentucky	21029	16548
21005	Anderson County, Kentucky	24098	20773
21007	Ballard County, Kentucky	7678	6938
21009	Barren County, Kentucky	44670	34896
21011	Bath County, Kentucky	12812	9573
21013	Bell County, Kentucky	23878	16286
21015	Boone County, Kentucky	137676	102488
21017	Bourbon County, Kentucky	20174	15640
21019	Boyd County, Kentucky	48043	34918
21021	Boyle County, Kentucky	30708	22151
21023	Bracken County, Kentucky	8427	7480
21025	Breathitt County, Kentucky	13438	9274
21027	Breckinridge County, Kentucky	20722	17030
21029	Bullitt County, Kentucky	83209	67611
21031	Butler County, Kentucky	12373	9623
21033	Caldwell County, Kentucky	12631	10250
21035	Calloway County, Kentucky	37882	27838
21037	Campbell County, Kentucky	93193	73976
21039	Carlisle County, Kentucky	4763	4015
21041	Carroll County, Kentucky	10878	8070
21043	Carter County, Kentucky	26515	22051
21045	Casey County, Kentucky	15951	12192
21047	Christian County, Kentucky	72599	44623
21049	Clark County, Kentucky	37004	28260
21051	Clay County, Kentucky	20105	13180
21053	Clinton County, Kentucky	9240	7591
21055	Crittenden County, Kentucky	8972	7227
21057	Cumberland County, Kentucky	5948	4958
21059	Daviess County, Kentucky	103195	78705
21061	Edmonson County, Kentucky	12243	10420
21063	Elliott County, Kentucky	7336	4441
21065	Estill County, Kentucky	14079	10720
21067	Fayette County, Kentucky	321122	233796
21069	Fleming County, Kentucky	15221	11379
21071	Floyd County, Kentucky	35342	25622
21073	Franklin County, Kentucky	51563	41142
21075	Fulton County, Kentucky	6440	3802
21077	Gallatin County, Kentucky	8749	6837
21079	Garrard County, Kentucky	17346	14381
21081	Grant County, Kentucky	25238	19342
21083	Graves County, Kentucky	36612	28366
21085	Grayson County, Kentucky	26586	20266
21087	Green County, Kentucky	11278	9523
21089	Greenup County, Kentucky	35639	29246
21091	Hancock County, Kentucky	9032	8207
21093	Hardin County, Kentucky	111452	83160
21095	Harlan County, Kentucky	26185	19026
21097	Harrison County, Kentucky	18971	15007
21099	Hart County, Kentucky	19470	13955
21101	Henderson County, Kentucky	44493	33941
21103	Henry County, Kentucky	15774	13338
21105	Hickman County, Kentucky	4470	3287
21107	Hopkins County, Kentucky	45143	35635
21109	Jackson County, Kentucky	13003	10270
21111	Jefferson County, Kentucky	777392	548929
21113	Jessamine County, Kentucky	53792	39300
21115	Johnson County, Kentucky	22464	15986
21117	Kenton County, Kentucky	169817	125212
21119	Knott County, Kentucky	14046	9456
21121	Knox County, Kentucky	30034	19489
21123	Larue County, Kentucky	15028	13542
21125	Laurel County, Kentucky	62731	47194
21127	Lawrence County, Kentucky	16171	11933
21129	Lee County, Kentucky	7375	5150
21131	Leslie County, Kentucky	10261	7730
21133	Letcher County, Kentucky	21146	16127
21135	Lewis County, Kentucky	13028	9629
21137	Lincoln County, Kentucky	24415	20201
21139	Livingston County, Kentucky	8941	7289
21141	Logan County, Kentucky	27731	23371
21143	Lyon County, Kentucky	8831	6925
21145	McCracken County, Kentucky	67584	50623
21147	McCreary County, Kentucky	16905	10453
21149	McLean County, Kentucky	9127	8234
21151	Madison County, Kentucky	94064	72897
21153	Magoffin County, Kentucky	11495	8064
21155	Marion County, Kentucky	19680	15494
21157	Marshall County, Kentucky	31728	28174
21159	Martin County, Kentucky	11181	7645
21161	Mason County, Kentucky	16995	12967
21163	Meade County, Kentucky	30032	22640
21165	Menifee County, Kentucky	6203	5024
21167	Mercer County, Kentucky	22824	18056
21169	Metcalfe County, Kentucky	10372	9093
21171	Monroe County, Kentucky	11318	9528
21173	Montgomery County, Kentucky	28271	21197
21175	Morgan County, Kentucky	13938	10276
21177	Muhlenberg County, Kentucky	30712	26333
21179	Nelson County, Kentucky	47102	40839
21181	Nicholas County, Kentucky	7655	5620
21183	Ohio County, Kentucky	23704	19839
21185	Oldham County, Kentucky	68600	51611
21187	Owen County, Kentucky	11270	9194
21189	Owsley County, Kentucky	4021	2694
21191	Pendleton County, Kentucky	14683	11890
21193	Perry County, Kentucky	27847	20626
21195	Pike County, Kentucky	57466	43116
21197	Powell County, Kentucky	13057	9351
21199	Pulaski County, Kentucky	65503	50894
21201	Robertson County, Kentucky	2239	1583
21203	Rockcastle County, Kentucky	16144	13098
21205	Rowan County, Kentucky	24525	18237
21207	Russell County, Kentucky	18117	14788
21209	Scott County, Kentucky	58269	44987
21211	Shelby County, Kentucky	48599	39095
21213	Simpson County, Kentucky	19786	16171
21215	Spencer County, Kentucky	19875	16982
21217	Taylor County, Kentucky	26205	19521
21219	Todd County, Kentucky	12330	9417
21221	Trigg County, Kentucky	14211	11792
21223	Trimble County, Kentucky	8531	6475
21225	Union County, Kentucky	13379	10539
21227	Warren County, Kentucky	137549	101270
21229	Washington County, Kentucky	12091	10072
21231	Wayne County, Kentucky	19592	15436
21233	Webster County, Kentucky	12873	10924
21235	Whitley County, Kentucky	36755	25773
21237	Wolfe County, Kentucky	6484	4503
21239	Woodford County, Kentucky	27017	21204
22001	Acadia Parish, Louisiana	57218	35587
22003	Allen Parish, Louisiana	22552	13543
22005	Ascension Parish, Louisiana	128593	92497
22007	Assumption Parish, Louisiana	20720	15281
22009	Avoyelles Parish, Louisiana	39176	24459
22011	Beauregard Parish, Louisiana	36646	26716
22013	Bienville Parish, Louisiana	12769	8901
22015	Bossier Parish, Louisiana	129134	91469
22017	Caddo Parish, Louisiana	232973	151788
22019	Calcasieu Parish, Louisiana	208668	138989
22021	Caldwell Parish, Louisiana	9563	6283
22023	Cameron Parish, Louisiana	5222	4387
22025	Catahoula Parish, Louisiana	8738	5528
22027	Claiborne Parish, Louisiana	14019	7915
22029	Concordia Parish, Louisiana	18325	10583
22031	De Soto Parish, Louisiana	26897	18644
22033	East Baton Rouge Parish, Louisiana	452821	289808
22035	East Carroll Parish, Louisiana	7195	4064
22037	East Feliciana Parish, Louisiana	19378	12176
22039	Evangeline Parish, Louisiana	32162	20285
22041	Franklin Parish, Louisiana	19590	12671
22043	Grant Parish, Louisiana	22123	14340
22045	Iberia Parish, Louisiana	69194	46008
22047	Iberville Parish, Louisiana	29950	19366
22049	Jackson Parish, Louisiana	14939	9708
22051	Jefferson Parish, Louisiana	432484	290241
22053	Jefferson Davis Parish, Louisiana	32083	22149
22055	Lafayette Parish, Louisiana	245075	170209
22057	Lafourche Parish, Louisiana	96670	66463
22059	LaSalle Parish, Louisiana	14804	9696
22061	Lincoln Parish, Louisiana	48160	31975
22063	Livingston Parish, Louisiana	145583	98581
22065	Madison Parish, Louisiana	9757	4481
22067	Morehouse Parish, Louisiana	24967	16342
22069	Natchitoches Parish, Louisiana	37047	25571
22071	Orleans Parish, Louisiana	376035	202887
22073	Ouachita Parish, Louisiana	158916	101678
22075	Plaquemines Parish, Louisiana	23070	15921
22077	Pointe Coupee Parish, Louisiana	20438	13972
22079	Rapides Parish, Louisiana	128470	81043
22081	Red River Parish, Louisiana	7529	5487
22083	Richland Parish, Louisiana	19908	11922
22085	Sabine Parish, Louisiana	22085	15967
22087	St. Bernard Parish, Louisiana	44172	26309
22089	St. Charles Parish, Louisiana	51863	38069
22091	St. Helena Parish, Louisiana	10849	7373
22093	St. James Parish, Louisiana	19797	13948
22095	St. John the Baptist Parish, Louisiana	41342	29315
22097	St. Landry Parish, Louisiana	82128	52391
22099	St. Martin Parish, Louisiana	51559	35595
22101	St. Mary Parish, Louisiana	48455	31232
22103	St. Tammany Parish, Louisiana	269331	198246
22105	Tangipahoa Parish, Louisiana	135218	92218
22107	Tensas Parish, Louisiana	3992	2509
22109	Terrebonne Parish, Louisiana	107362	72525
22111	Union Parish, Louisiana	20914	15399
22113	Vermilion Parish, Louisiana	57031	37731
22115	Vernon Parish, Louisiana	47764	32316
22117	Washington Parish, Louisiana	45238	29402
22119	Webster Parish, Louisiana	36189	25497
22121	West Baton Rouge Parish, Louisiana	27666	18492
22123	West Carroll Parish, Louisiana	9622	7037
22125	West Feliciana Parish, Louisiana	15381	7878
22127	Winn Parish, Louisiana	13506	8199
23001	Androscoggin County, Maine	112323	82358
23003	Aroostook County, Maine	67227	51056
23005	Cumberland County, Maine	305940	230230
23007	Franklin County, Maine	30145	22161
23009	Hancock County, Maine	56084	44692
23011	Kennebec County, Maine	125614	96048
23013	Knox County, Maine	40860	32707
23015	Lincoln County, Maine	35840	30440
23017	Oxford County, Maine	58728	44785
23019	Penobscot County, Maine	153571	115822
23021	Piscataquis County, Maine	17125	15334
23023	Sagadahoc County, Maine	37093	30289
23025	Somerset County, Maine	50852	42098
23027	Waldo County, Maine	40006	32578
23029	Washington County, Maine	31261	24372
23031	York County, Maine	214731	171812
24001	Allegany County, Maryland	67762	48588
24003	Anne Arundel County, Maryland	590936	448560
24005	Baltimore County, Maryland	849586	572156
24009	Calvert County, Maryland	93791	78387
24011	Caroline County, Maryland	33406	25029
24013	Carroll County, Maryland	174318	143379
24015	Cecil County, Maryland	104366	84199
24017	Charles County, Maryland	168710	130330
24019	Dorchester County, Maryland	32612	24238
24021	Frederick County, Maryland	280341	216863
24023	Garrett County, Maryland	28713	23757
24025	Harford County, Maryland	262509	205667
24027	Howard County, Maryland	333916	236445
24029	Kent County, Maryland	19265	15848
24031	Montgomery County, Maryland	1057586	678233
24033	Prince George's County, Maryland	955584	619075
24035	Queen Anne's County, Maryland	50951	43624
24037	St. Mary's County, Maryland	114372	89841
24039	Somerset County, Maryland	24685	15912
24041	Talbot County, Maryland	37707	29883
24043	Washington County, Maryland	155033	116001
24045	Wicomico County, Maryland	104117	77680
24047	Worcester County, Maryland	53279	45633
24510	Baltimore city, Maryland	577193	281938
25001	Barnstable County, Massachusetts	230073	189793
25003	Berkshire County, Massachusetts	128047	91171
25005	Bristol County, Massachusetts	578436	406916
25007	Dukes County, Massachusetts	20751	14814
25009	Essex County, Massachusetts	807258	536932
25011	Franklin County, Massachusetts	70922	54772
25013	Hampden County, Massachusetts	462853	297054
25015	Hampshire County, Massachusetts	156595	109155
25017	Middlesex County, Massachusetts	1622896	1034680
25019	Nantucket County, Massachusetts	14299	10400
25021	Norfolk County, Massachusetts	724540	477452
25023	Plymouth County, Massachusetts	531889	385491
25025	Suffolk County, Massachusetts	782172	325740
25027	Worcester County, Massachusetts	861664	598244
26001	Alcona County, Michigan	10310	9299
26003	Alger County, Michigan	8813	6594
26005	Allegan County, Michigan	120913	93323
26007	Alpena County, Michigan	28908	22049
26009	Antrim County, Michigan	23876	21350
26011	Arenac County, Michigan	15054	11980
26013	Baraga County, Michigan	8249	5911
26015	Barry County, Michigan	62982	51318
26017	Bay County, Michigan	103235	80943
26019	Benzie County, Michigan	18177	15112
26021	Berrien County, Michigan	153411	113155
26023	Branch County, Michigan	44914	30913
26025	Calhoun County, Michigan	133846	93659
26027	Cass County, Michigan	51606	42490
26029	Charlevoix County, Michigan	26143	23476
26031	Cheboygan County, Michigan	25778	20030
26033	Chippewa County, Michigan	36448	23762
26035	Clare County, Michigan	31109	20897
26037	Clinton County, Michigan	79419	65079
26039	Crawford County, Michigan	13271	10652
26041	Delta County, Michigan	36829	28183
26043	Dickinson County, Michigan	25940	20954
26045	Eaton County, Michigan	109000	85359
26047	Emmet County, Michigan	34159	27739
26049	Genesee County, Michigan	404087	294630
26051	Gladwin County, Michigan	25543	20407
26053	Gogebic County, Michigan	14348	11561
26055	Grand Traverse County, Michigan	95757	73954
26057	Gratiot County, Michigan	41478	28186
26059	Hillsdale County, Michigan	45658	33675
26061	Houghton County, Michigan	37428	25516
26063	Huron County, Michigan	31258	25658
26065	Ingham County, Michigan	282015	190846
26067	Ionia County, Michigan	66706	45354
26069	Iosco County, Michigan	25333	18789
26071	Iron County, Michigan	11650	9308
26073	Isabella County, Michigan	64475	45930
26075	Jackson County, Michigan	160187	113683
26077	Kalamazoo County, Michigan	261437	191952
26079	Kalkaska County, Michigan	18116	14812
26081	Kent County, Michigan	658844	465482
26083	Keweenaw County, Michigan	2106	1936
26085	Lake County, Michigan	12393	8563
26087	Lapeer County, Michigan	88703	73444
26089	Leelanau County, Michigan	22607	19222
26091	Lenawee County, Michigan	98823	74755
26093	Livingston County, Michigan	195143	161735
26095	Luce County, Michigan	6325	4402
26097	Mackinac County, Michigan	10865	8576
26099	Macomb County, Michigan	877624	645167
26101	Manistee County, Michigan	25247	19347
26103	Marquette County, Michigan	66430	51459
26105	Mason County, Michigan	29177	23355
26107	Mecosta County, Michigan	40321	30739
26109	Menominee County, Michigan	23295	18820
26111	Midland County, Michigan	83641	65660
26113	Missaukee County, Michigan	15156	11121
26115	Monroe County, Michigan	155001	125466
26117	Montcalm County, Michigan	67174	47322
26119	Montmorency County, Michigan	9372	8705
26121	Muskegon County, Michigan	175378	122849
26123	Newaygo County, Michigan	50414	39352
26125	Oakland County, Michigan	1272294	960951
26127	Oceana County, Michigan	26788	21066
26129	Ogemaw County, Michigan	20853	16940
26131	Ontonagon County, Michigan	5870	5521
26133	Osceola County, Michigan	23122	17057
26135	Oscoda County, Michigan	8338	6297
26137	Otsego County, Michigan	25352	20583
26139	Ottawa County, Michigan	298614	223426
26141	Presque Isle County, Michigan	13142	11947
26143	Roscommon County, Michigan	23639	19723
26145	Saginaw County, Michigan	189210	139503
26147	St. Clair County, Michigan	160089	129837
26149	St. Joseph County, Michigan	60870	44769
26151	Sanilac County, Michigan	40574	33455
26153	Schoolcraft County, Michigan	8093	6934
26155	Shiawassee County, Michigan	68061	54463
26157	Tuscola County, Michigan	53071	42970
26159	Van Buren County, Michigan	75681	58535
26161	Washtenaw County, Michigan	368394	257555
26163	Wayne County, Michigan	1773767	1086789
26165	Wexford County, Michigan	33868	24889
27001	Aitkin County, Minnesota	15930	13987
27003	Anoka County, Minnesota	367095	277462
27005	Becker County, Minnesota	35260	31035
27007	Beltrami County, Minnesota	46421	35953
27009	Benton County, Minnesota	41458	32491
27011	Big Stone County, Minnesota	5152	4539
27013	Blue Earth County, Minnesota	69386	52704
27015	Brown County, Minnesota	25826	21739
27017	Carlton County, Minnesota	36457	29726
27019	Carver County, Minnesota	108622	83582
27021	Cass County, Minnesota	30688	26428
27023	Chippewa County, Minnesota	12388	10266
27025	Chisago County, Minnesota	57434	48780
27027	Clay County, Minnesota	65628	48841
27029	Clearwater County, Minnesota	8579	7487
27031	Cook County, Minnesota	5633	5320
27033	Cottonwood County, Minnesota	11458	9488
27035	Crow Wing County, Minnesota	67113	56772
27037	Dakota County, Minnesota	442204	329031
27039	Dodge County, Minnesota	20962	18611
27041	Douglas County, Minnesota	39354	35274
27043	Faribault County, Minnesota	13909	12999
27045	Fillmore County, Minnesota	21346	18661
27047	Freeborn County, Minnesota	30752	25493
27049	Goodhue County, Minnesota	47844	39620
27051	Grant County, Minnesota	6108	5699
27053	Hennepin County, Minnesota	1268903	886787
27055	Houston County, Minnesota	18768	16725
27057	Hubbard County, Minnesota	21700	18866
27059	Isanti County, Minnesota	41934	36281
27061	Itasca County, Minnesota	45141	37177
27063	Jackson County, Minnesota	9964	9403
27065	Kanabec County, Minnesota	16261	14792
27067	Kandiyohi County, Minnesota	43757	34699
27069	Kittson County, Minnesota	4163	3856
27071	Koochiching County, Minnesota	11950	11272
27073	Lac qui Parle County, Minnesota	6694	6469
27075	Lake County, Minnesota	10911	10156
27077	Lake of the Woods County, Minnesota	3800	3740
27079	Le Sueur County, Minnesota	28936	26498
27081	Lincoln County, Minnesota	5594	5598
27083	Lyon County, Minnesota	25498	19111
27085	McLeod County, Minnesota	36771	31020
27087	Mahnomen County, Minnesota	5371	3727
27089	Marshall County, Minnesota	8961	8580
27091	Martin County, Minnesota	19864	17067
27093	Meeker County, Minnesota	23422	20043
27095	Mille Lacs County, Minnesota	26912	23359
27097	Morrison County, Minnesota	34131	31037
27099	Mower County, Minnesota	40069	30661
27101	Murray County, Minnesota	8119	7976
